Orderdetails_id,Order_id,Pizza_id,Quantity
15396,1450,500,5
15397,1450,416,1
15398,1450,90,4
15399,1450,609,2
15400,1450,376,2
15401,1450,648,3
15402,1450,98,4
15403,1450,305,4
15404,1450,92,1
15405,1450,539,1
15406,1450,529,2
15407,1450,8,3
15408,1450,348,4
15409,1450,75,4
15410,1450,690,2
15411,1450,297,5
15412,1450,513,4
15413,1451,127,3
15414,1451,519,1
15415,1451,148,5
15416,1451,720,4
15417,1451,446,1
15418,1451,373,3
15419,1451,358,1
15420,1452,178,3
15421,1452,103,2
15422,1452,492,3
15423,1452,122,2
15424,1452,91,4
15425,1452,286,3
15426,1452,664,4
15427,1452,111,3
15428,1452,519,3
15429,1452,679,5
15430,1452,725,3
15431,1452,412,3
15432,1452,692,1
15433,1452,641,2
15434,1452,668,3
15435,1452,201,1
15436,1452,473,2
15437,1453,321,3
15438,1453,507,5
15439,1453,268,3
15440,1453,220,1
15441,1453,707,3
15442,1453,670,2
15443,1453,581,3
15444,1454,732,5
15445,1454,63,4
15446,1454,110,2
15447,1454,387,4
15448,1454,229,2
15449,1454,713,1
15450,1454,629,3
15451,1454,294,3
15452,1454,576,1
15453,1454,531,5
15454,1454,422,4
15455,1454,239,3
15456,1454,121,5
15457,1454,164,5
15458,1454,379,5
15459,1454,376,4
15460,1455,506,1
15461,1455,450,4
15462,1455,591,1
15463,1455,304,4
15464,1455,82,1
15465,1455,467,1
15466,1455,227,4
15467,1455,336,3
15468,1455,673,2
15469,1455,261,1
15470,1455,666,3
15471,1455,353,5
15472,1455,349,2
15473,1455,710,2
15474,1456,109,4
15475,1456,584,4
15476,1457,265,3
15477,1457,137,1
15478,1457,191,3
15479,1457,542,5
15480,1457,621,4
15481,1457,65,3
15482,1457,409,1
15483,1457,94,3
15484,1457,434,1
15485,1457,88,3
15486,1457,364,5
15487,1458,627,3
15488,1458,413,4
15489,1458,376,1
15490,1458,141,4
15491,1458,129,5
15492,1458,699,1
15493,1458,618,4
15494,1458,367,3
15495,1458,617,4
15496,1458,667,4
15497,1459,214,5
15498,1459,664,1
15499,1459,528,1
15500,1460,713,2
15501,1460,491,1
15502,1460,489,3
15503,1460,636,4
15504,1460,560,5
15505,1460,635,5
15506,1460,416,5
15507,1460,596,5
15508,1460,592,3
15509,1460,210,4
15510,1460,374,2
15511,1460,233,2
15512,1460,375,5
15513,1461,331,2
15514,1461,115,1
15515,1462,60,3
15516,1462,129,2
15517,1462,353,2
15518,1462,293,5
15519,1462,725,2
15520,1462,724,4
15521,1462,432,5
15522,1462,447,5
15523,1462,1,3
15524,1463,646,1
15525,1463,384,1
15526,1463,435,5
15527,1463,24,5
15528,1463,715,3
15529,1463,381,2
15530,1463,558,4
15531,1463,531,2
15532,1463,443,1
15533,1464,375,1
15534,1464,164,1
15535,1464,127,4
15536,1464,303,1
15537,1464,226,5
15538,1464,337,1
15539,1464,543,5
15540,1464,380,4
15541,1464,382,2
15542,1464,295,3
15543,1464,688,4
15544,1464,442,3
15545,1464,649,5
15546,1464,350,5
15547,1464,563,2
15548,1464,75,1
15549,1464,65,1
15550,1465,642,3
15551,1465,724,4
15552,1465,658,4
15553,1465,441,1
15554,1465,160,3
15555,1465,653,3
15556,1465,581,1
15557,1465,255,4
15558,1465,285,4
15559,1465,516,5
15560,1465,635,3
15561,1466,256,3
15562,1466,684,1
15563,1466,468,1
15564,1466,641,4
15565,1466,143,4
15566,1466,136,5
15567,1466,169,1
15568,1466,587,1
15569,1466,107,4
15570,1466,481,5
15571,1466,316,1
15572,1466,511,3
15573,1466,617,2
15574,1466,48,5
15575,1466,47,2
15576,1466,579,1
15577,1466,321,2
15578,1466,586,1
15579,1466,516,1
15580,1467,586,3
15581,1467,483,5
15582,1467,571,2
15583,1467,678,1
15584,1467,421,1
15585,1467,434,5
15586,1467,45,1
15587,1467,415,5
15588,1467,197,3
15589,1467,243,4
15590,1467,228,3
15591,1467,708,2
15592,1467,339,2
15593,1467,352,4
15594,1467,431,1
15595,1467,440,5
15596,1467,648,2
15597,1467,340,4
15598,1467,527,3
15599,1467,178,5
15600,1468,215,3
15601,1468,42,5
15602,1468,379,4
15603,1468,199,2
15604,1468,682,1
15605,1468,290,3
15606,1468,381,2
15607,1468,88,4
15608,1468,731,3
15609,1468,566,4
15610,1468,612,5
15611,1468,546,5
15612,1468,364,4
15613,1468,36,5
15614,1468,64,1
15615,1468,523,3
15616,1468,625,2
15617,1468,411,3
15618,1469,684,4
15619,1469,432,1
15620,1469,126,5
15621,1469,35,2
15622,1469,287,4
15623,1469,323,3
15624,1469,250,3
15625,1469,496,3
15626,1469,159,1
15627,1470,199,5
15628,1470,138,5
15629,1470,324,5
15630,1470,26,2
15631,1470,201,5
15632,1470,651,2
15633,1470,71,4
15634,1470,529,2
15635,1470,287,4
15636,1470,63,5
15637,1470,464,2
15638,1470,201,4
15639,1470,239,4
15640,1470,87,3
15641,1470,104,2
15642,1470,695,1
15643,1471,624,4
15644,1471,512,3
15645,1471,308,2
15646,1471,731,5
15647,1471,41,4
15648,1471,400,2
15649,1471,92,3
15650,1471,138,4
15651,1471,716,5
15652,1471,7,5
15653,1471,89,5
15654,1471,526,2
15655,1472,504,2
15656,1472,510,2
15657,1472,556,5
15658,1472,212,5
15659,1472,104,3
15660,1472,47,1
15661,1472,100,3
15662,1472,148,2
15663,1472,149,1
15664,1473,460,1
15665,1473,169,1
15666,1473,420,4
15667,1473,45,2
15668,1473,469,4
15669,1473,21,1
15670,1473,703,1
15671,1473,403,3
15672,1473,343,2
15673,1473,279,2
15674,1474,246,2
15675,1474,559,4
15676,1474,683,3
15677,1474,220,4
15678,1474,649,2
15679,1474,715,1
15680,1474,250,1
15681,1474,6,3
15682,1474,580,2
15683,1474,410,2
15684,1474,414,1
15685,1474,43,4
15686,1474,562,4
15687,1474,182,5
15688,1474,339,2
15689,1474,107,2
15690,1474,29,5
15691,1474,563,2
15692,1474,442,2
15693,1475,391,2
15694,1475,224,1
15695,1475,621,5
15696,1475,103,4
15697,1475,28,4
15698,1475,529,2
15699,1475,390,3
15700,1475,332,1
15701,1475,539,3
15702,1475,664,5
15703,1475,286,4
15704,1475,296,3
15705,1475,334,2
15706,1475,78,5
15707,1475,605,1
15708,1476,310,2
15709,1476,211,4
15710,1476,252,2
15711,1477,386,3
15712,1477,673,1
15713,1477,433,3
15714,1477,362,1
15715,1477,595,3
15716,1477,85,5
15717,1477,561,5
15718,1477,158,1
15719,1477,549,2
15720,1477,204,1
15721,1477,542,4
15722,1477,447,2
15723,1477,158,1
15724,1477,359,2
15725,1477,32,4
15726,1477,392,2
15727,1477,523,3
15728,1477,643,4
15729,1478,539,1
15730,1478,239,4
15731,1478,652,2
15732,1478,322,1
15733,1478,104,1
15734,1479,726,4
15735,1479,102,4
15736,1479,449,5
15737,1479,452,5
15738,1480,311,4
15739,1480,526,2
15740,1480,444,5
15741,1480,114,1
15742,1480,628,5
15743,1480,587,3
15744,1480,419,4
15745,1480,62,2
15746,1480,16,3
15747,1480,264,1
15748,1480,248,2
15749,1481,124,2
15750,1481,352,4
15751,1481,516,3
15752,1481,449,5
15753,1481,523,4
15754,1481,431,5
15755,1481,188,5
15756,1481,452,4
15757,1481,323,3
15758,1481,499,3
15759,1482,289,2
15760,1482,483,5
15761,1482,500,1
15762,1482,45,3
15763,1482,361,3
15764,1482,667,3
15765,1482,576,4
15766,1482,310,5
15767,1482,716,5
15768,1482,314,3
15769,1482,330,5
15770,1482,13,2
15771,1482,181,2
15772,1482,563,4
15773,1482,508,2
15774,1482,362,4
15775,1482,449,3
15776,1482,589,3
15777,1483,134,5
15778,1483,588,1
15779,1483,59,1
15780,1483,128,2
15781,1484,597,2
15782,1484,30,5
15783,1484,721,2
15784,1484,235,3
15785,1484,168,4
15786,1484,253,2
15787,1484,107,2
15788,1485,48,2
15789,1485,709,2
15790,1485,292,2
15791,1485,102,4
15792,1485,102,2
15793,1486,264,2
15794,1486,228,4
15795,1486,528,2
15796,1486,381,1
15797,1486,508,4
15798,1486,460,2
15799,1486,334,2
15800,1486,357,4
15801,1486,2,5
15802,1486,604,4
15803,1486,444,2
15804,1487,486,1
15805,1487,29,2
15806,1487,50,1
15807,1487,476,1
15808,1487,254,3
15809,1487,52,5
15810,1487,25,5
15811,1487,663,5
15812,1487,647,5
15813,1487,194,1
15814,1487,707,4
15815,1487,305,3
15816,1487,107,2
15817,1487,245,4
15818,1488,555,2
15819,1488,358,5
15820,1488,720,1
15821,1488,364,3
15822,1488,618,5
15823,1488,124,5
15824,1488,712,1
15825,1488,559,1
15826,1488,373,1
15827,1488,49,5
15828,1488,389,3
15829,1488,329,5
15830,1488,34,2
15831,1488,62,1
15832,1488,421,2
15833,1488,368,1
15834,1488,91,1
15835,1488,334,2
15836,1488,268,5
15837,1488,202,2
15838,1489,368,5
15839,1489,192,2
15840,1490,675,4
15841,1491,397,5
15842,1491,23,4
15843,1491,392,5
15844,1491,74,1
15845,1491,279,3
15846,1491,405,1
15847,1492,538,5
15848,1492,430,5
15849,1492,417,1
15850,1492,643,5
15851,1492,550,5
15852,1492,388,1
15853,1492,281,4
15854,1492,273,5
15855,1492,50,3
15856,1492,593,1
15857,1492,163,5
15858,1492,535,2
15859,1492,319,3
15860,1492,239,4
15861,1492,384,5
15862,1492,718,2
15863,1492,348,4
15864,1492,497,5
15865,1492,303,3
15866,1492,593,4
15867,1493,150,4
15868,1493,229,4
15869,1493,578,5
15870,1493,361,4
15871,1493,523,1
15872,1493,720,5
15873,1493,303,5
15874,1493,331,3
15875,1493,200,3
15876,1493,714,5
15877,1494,605,2
15878,1494,372,3
15879,1494,414,3
15880,1494,536,2
15881,1494,126,3
15882,1494,267,4
15883,1494,34,4
15884,1494,380,2
15885,1494,631,3
15886,1494,189,5
15887,1494,65,5
15888,1494,398,3
15889,1494,557,3
15890,1494,12,4
15891,1494,379,2
15892,1495,195,5
15893,1495,692,5
15894,1496,168,4
15895,1496,391,5
15896,1496,130,1
15897,1496,266,5
15898,1496,201,1
15899,1496,698,3
15900,1496,664,5
15901,1496,708,3
15902,1496,39,1
15903,1496,270,2
15904,1496,680,2
15905,1496,346,2
15906,1496,687,3
15907,1496,44,3
15908,1496,632,3
15909,1497,314,1
15910,1497,128,4
15911,1497,138,5
15912,1497,54,5
15913,1497,709,5
15914,1497,731,1
15915,1497,362,2
15916,1497,182,4
15917,1497,69,5
15918,1497,589,3
15919,1497,405,5
15920,1497,473,3
15921,1497,2,1
15922,1497,199,4
15923,1497,731,4
15924,1498,559,3
15925,1498,640,5
15926,1498,83,2
15927,1498,66,2
15928,1498,20,4
15929,1498,542,4
15930,1498,400,5
15931,1498,313,5
15932,1498,242,3
15933,1498,53,4
15934,1498,470,3
15935,1498,250,2
15936,1499,457,2
15937,1499,676,4
15938,1499,662,2
15939,1499,270,1
15940,1499,652,1
15941,1499,204,1
15942,1499,162,4
15943,1499,179,5
15944,1499,492,2
15945,1499,414,2
15946,1499,638,2
15947,1499,528,5
15948,1499,699,3
15949,1499,440,2
15950,1499,59,2
15951,1499,228,3
15952,1499,355,3
15953,1499,337,5
15954,1499,182,5
15955,1499,365,4
15956,1500,230,4
15957,1500,503,4
15958,1500,232,3
15959,1500,412,2
15960,1500,359,4
15961,1500,82,5
15962,1500,49,5
15963,1500,228,4
15964,1500,221,4
15965,1500,263,3
15966,1500,555,3
15967,1500,592,4
15968,1500,159,3
15969,1500,583,1
15970,1500,43,2
15971,1500,191,3
15972,1500,349,1
15973,1500,715,3
15974,1501,724,2
15975,1501,287,2
15976,1501,139,4
15977,1501,445,3
15978,1501,434,3
15979,1501,337,1
15980,1501,439,5
15981,1501,621,3
15982,1501,21,1
15983,1501,345,3
15984,1501,644,3
15985,1501,640,4
15986,1501,551,1
15987,1502,177,5
15988,1502,520,1
15989,1502,702,3
15990,1502,697,2
15991,1502,404,5
15992,1503,635,1
15993,1504,563,3
15994,1504,359,1
15995,1504,503,1
15996,1504,330,5
15997,1504,88,3
15998,1504,242,3
15999,1504,284,5
16000,1504,498,4
16001,1504,205,2
16002,1504,419,4
16003,1504,371,3
16004,1504,449,5
16005,1504,666,2
16006,1504,302,4
16007,1504,258,3
16008,1504,194,5
16009,1504,265,5
16010,1504,229,3
16011,1504,385,2
16012,1505,662,5
16013,1505,32,2
16014,1505,418,3
16015,1505,87,3
16016,1505,438,1
16017,1505,562,2
16018,1505,123,3
16019,1505,414,2
16020,1505,436,3
16021,1505,161,5
16022,1505,528,5
16023,1505,365,5
16024,1505,41,4
16025,1505,255,1
16026,1506,563,2
16027,1506,498,2
16028,1506,100,2
16029,1506,136,2
16030,1506,106,1
16031,1506,618,5
16032,1506,53,1
16033,1506,297,4
16034,1506,458,5
16035,1506,557,5
16036,1506,1,5
16037,1506,221,4
16038,1506,400,3
16039,1507,312,1
16040,1507,462,4
16041,1507,550,2
16042,1507,477,1
16043,1507,452,1
16044,1507,367,3
16045,1507,406,1
16046,1507,705,2
16047,1507,88,5
16048,1507,379,5
16049,1507,608,4
16050,1507,442,1
16051,1507,341,4
16052,1508,113,5
16053,1508,73,1
16054,1508,72,1
16055,1508,525,1
16056,1508,250,3
16057,1508,571,2
16058,1508,523,3
16059,1508,676,5
16060,1508,699,2
16061,1508,661,2
16062,1508,316,2
16063,1508,403,2
16064,1508,250,4
16065,1508,350,4
16066,1508,374,5
16067,1508,342,5
16068,1508,199,4
16069,1508,555,2
16070,1508,371,3
16071,1509,117,1
16072,1509,476,3
16073,1509,590,4
16074,1509,168,4
16075,1509,217,2
16076,1509,171,4
16077,1509,119,2
16078,1509,382,2
16079,1509,370,2
16080,1509,425,5
16081,1509,217,4
16082,1509,451,1
16083,1509,66,5
16084,1510,683,1
16085,1510,586,5
16086,1510,335,4
16087,1510,717,5
16088,1511,181,4
16089,1511,147,4
16090,1511,453,4
16091,1511,599,5
16092,1511,90,2
16093,1511,648,2
16094,1511,302,5
16095,1511,203,4
16096,1511,121,4
16097,1511,685,2
16098,1511,311,4
16099,1511,292,1
16100,1511,528,3
16101,1511,629,2
16102,1511,397,2
16103,1511,425,1
16104,1511,318,1
16105,1512,299,1
16106,1512,509,4
16107,1512,590,1
16108,1512,601,2
16109,1512,44,3
16110,1512,655,4
16111,1512,458,5
16112,1512,459,1
16113,1513,598,5
16114,1513,192,5
16115,1513,536,3
16116,1513,598,1
16117,1513,129,5
16118,1513,260,4
16119,1513,343,1
16120,1513,301,5
16121,1513,21,1
16122,1513,412,4
16123,1513,596,4
16124,1513,496,3
16125,1513,298,3
16126,1513,720,2
16127,1513,239,1
16128,1513,688,1
16129,1513,138,1
16130,1513,45,1
16131,1513,394,5
16132,1513,214,2
16133,1514,450,5
16134,1514,273,2
16135,1514,70,1
16136,1514,36,3
16137,1514,171,4
16138,1515,157,4
16139,1515,120,4
16140,1515,297,1
16141,1515,377,4
16142,1516,642,3
16143,1516,725,3
16144,1516,485,4
16145,1516,125,5
16146,1516,160,3
16147,1516,75,3
16148,1516,13,5
16149,1516,321,1
16150,1516,487,4
16151,1516,205,4
16152,1516,399,5
16153,1516,276,4
16154,1516,177,5
16155,1516,137,4
16156,1516,614,4
16157,1516,318,1
16158,1517,525,1
16159,1517,107,4
16160,1517,386,2
16161,1517,608,1
16162,1517,312,4
16163,1517,561,4
16164,1517,154,4
16165,1517,295,3
16166,1517,158,5
16167,1517,176,3
16168,1517,28,1
16169,1517,660,1
16170,1517,209,3
16171,1517,496,5
16172,1517,638,5
16173,1517,472,1
16174,1517,289,4
16175,1517,462,1
16176,1517,419,3
16177,1518,307,3
16178,1518,259,2
16179,1518,478,2
16180,1518,555,1
16181,1518,323,4
16182,1518,570,1
16183,1518,444,2
16184,1518,104,1
16185,1518,415,5
16186,1518,286,4
16187,1518,235,4
16188,1518,276,2
16189,1518,290,3
16190,1518,324,4
16191,1518,422,5
16192,1518,192,1
16193,1518,518,5
16194,1518,713,2
16195,1519,2,4
16196,1519,409,1
16197,1519,585,1
16198,1519,99,1
16199,1519,81,2
16200,1519,674,1
16201,1520,559,2
16202,1520,154,3
16203,1521,364,2
16204,1521,569,3
16205,1521,323,4
16206,1521,71,4
16207,1521,601,5
16208,1521,599,2
16209,1521,321,4
16210,1522,575,4
16211,1523,165,5
16212,1523,101,4
16213,1523,232,5
16214,1523,195,1
16215,1523,723,5
16216,1523,340,3
16217,1523,667,2
16218,1523,127,1
16219,1523,242,1
16220,1523,525,5
16221,1523,601,3
16222,1523,78,1
16223,1523,387,5
16224,1523,725,4
16225,1523,178,4
16226,1523,515,2
16227,1523,438,3
16228,1523,426,4
16229,1523,141,5
16230,1523,385,4
16231,1524,402,1
16232,1524,710,1
16233,1524,408,4
16234,1524,557,2
16235,1524,304,3
16236,1525,394,4
16237,1525,588,1
16238,1525,579,2
16239,1525,619,4
16240,1525,35,4
16241,1525,152,4
16242,1525,406,3
16243,1525,353,1
16244,1525,49,3
16245,1525,215,3
16246,1525,415,4
16247,1525,162,3
16248,1525,586,3
16249,1525,302,1
16250,1525,449,4
16251,1525,608,4
16252,1525,401,5
16253,1525,143,3
16254,1526,142,4
16255,1526,203,3
16256,1526,331,1
16257,1526,636,1
16258,1526,572,5
16259,1526,401,1
16260,1526,446,3
16261,1527,126,4
16262,1527,228,2
16263,1527,647,1
16264,1527,294,4
16265,1527,248,1
16266,1527,634,4
16267,1527,338,4
16268,1527,628,2
16269,1527,86,1
16270,1527,172,2
16271,1527,316,5
16272,1527,546,3
16273,1527,524,4
16274,1527,15,5
16275,1527,224,1
16276,1527,116,2
16277,1528,37,2
16278,1528,647,3
16279,1528,581,1
16280,1528,506,5
16281,1528,194,5
16282,1529,147,2
16283,1529,502,2
16284,1529,488,2
16285,1529,404,1
16286,1529,344,2
16287,1529,41,2
16288,1530,552,5
16289,1530,90,1
16290,1530,706,1
16291,1530,250,2
16292,1530,20,4
16293,1530,689,1
16294,1530,483,3
16295,1530,25,5
16296,1530,154,3
16297,1530,632,2
16298,1530,22,2
16299,1530,422,5
16300,1530,480,2
16301,1530,366,3
16302,1530,648,5
16303,1530,431,4
16304,1530,145,1
16305,1531,528,5
16306,1531,141,3
16307,1531,451,5
16308,1531,143,2
16309,1531,141,3
16310,1531,213,1
16311,1531,504,3
16312,1531,400,1
16313,1532,313,3
16314,1532,705,5
16315,1532,516,2
16316,1532,229,4
16317,1532,213,1
16318,1533,451,3
16319,1533,327,1
16320,1533,724,5
16321,1533,506,1
16322,1533,25,5
16323,1533,523,3
16324,1533,64,4
16325,1533,134,2
16326,1533,193,4
16327,1533,154,2
16328,1533,373,1
16329,1533,662,2
16330,1533,721,1
16331,1534,32,1
16332,1534,518,3
16333,1534,729,5
16334,1534,454,3
16335,1534,374,2
16336,1534,146,3
16337,1534,438,5
16338,1534,291,5
16339,1534,228,5
16340,1534,132,4
16341,1534,494,3
16342,1534,2,2
16343,1534,222,3
16344,1534,40,2
16345,1534,30,5
16346,1534,501,5
16347,1534,662,3
16348,1535,167,4
16349,1535,55,4
16350,1535,671,3
16351,1535,597,3
16352,1535,560,1
16353,1535,507,5
16354,1535,541,5
16355,1535,123,1
16356,1535,415,5
16357,1535,124,5
16358,1535,625,1
16359,1535,123,1
16360,1535,381,2
16361,1535,612,3
16362,1535,466,2
16363,1535,166,5
16364,1535,307,3
16365,1535,614,2
16366,1535,244,5
16367,1536,45,3
16368,1536,448,4
16369,1536,565,4
16370,1536,310,3
16371,1536,662,1
16372,1536,186,3
16373,1537,454,5
16374,1537,441,3
16375,1537,506,4
16376,1537,385,5
16377,1537,85,3
16378,1537,266,5
16379,1537,278,3
16380,1537,20,3
16381,1537,478,5
16382,1537,439,4
16383,1537,447,1
16384,1537,353,4
16385,1537,330,1
16386,1538,115,4
16387,1538,526,1
16388,1538,342,3
16389,1538,568,3
16390,1538,401,2
16391,1538,658,5
16392,1538,421,1
16393,1538,482,2
16394,1538,667,2
16395,1538,83,2
16396,1538,542,4
16397,1539,359,3
16398,1539,550,5
16399,1539,393,2
16400,1539,231,5
16401,1540,722,2
16402,1540,291,2
16403,1540,217,2
16404,1541,533,1
16405,1541,97,3
16406,1541,130,2
16407,1541,582,5
16408,1541,89,5
16409,1541,716,1
16410,1541,347,3
16411,1541,647,1
16412,1541,429,2
16413,1541,727,1
16414,1541,443,1
16415,1541,191,2
16416,1541,408,4
16417,1541,504,2
16418,1541,485,3
16419,1541,362,3
16420,1541,562,2
16421,1541,433,1
16422,1541,64,3
16423,1542,345,4
16424,1542,17,5
16425,1542,335,1
16426,1542,39,1
16427,1542,328,3
16428,1542,327,4
16429,1542,471,3
16430,1543,385,4
16431,1543,447,2
16432,1543,332,2
16433,1543,19,5
16434,1543,498,4
16435,1543,264,2
16436,1543,652,4
16437,1543,362,2
16438,1543,173,4
16439,1543,533,5
16440,1543,115,3
16441,1543,265,1
16442,1543,268,5
16443,1543,206,1
16444,1543,412,4
16445,1543,71,5
16446,1544,441,1
16447,1544,348,3
16448,1544,283,1
16449,1544,396,4
16450,1544,696,2
16451,1544,386,3
16452,1544,234,5
16453,1545,1,4
16454,1545,506,4
16455,1545,294,1
16456,1546,440,3
16457,1546,429,4
16458,1546,213,2
16459,1546,719,5
16460,1546,170,1
16461,1546,390,3
16462,1546,587,2
16463,1546,86,3
16464,1547,287,3
16465,1547,314,4
16466,1547,52,2
16467,1547,153,3
16468,1547,262,4
16469,1547,715,5
16470,1547,298,3
16471,1547,315,3
16472,1547,639,1
16473,1547,500,3
16474,1547,16,5
16475,1547,399,5
16476,1547,2,5
16477,1547,582,2
16478,1547,257,5
16479,1548,709,1
16480,1548,681,5
16481,1548,395,2
16482,1548,492,4
16483,1548,331,1
16484,1548,15,1
16485,1548,707,2
16486,1548,344,2
16487,1548,151,3
16488,1548,293,5
16489,1548,173,2
16490,1548,57,5
16491,1548,50,2
16492,1549,640,1
16493,1549,666,5
16494,1550,656,2
16495,1550,246,4
16496,1550,382,4
16497,1551,534,3
16498,1551,619,1
16499,1551,579,2
16500,1551,627,2
16501,1551,40,5
16502,1551,510,4
16503,1551,183,3
16504,1551,275,5
16505,1551,119,4
16506,1551,452,5
16507,1551,2,1
16508,1551,383,1
16509,1551,467,3
16510,1551,516,1
16511,1551,464,1
16512,1551,684,5
16513,1551,543,3
16514,1551,238,3
16515,1552,48,4
16516,1552,706,2
16517,1552,539,2
16518,1552,136,5
16519,1552,63,5
16520,1552,183,2
16521,1552,378,3
